matchId,gameVersion,gameEndTimestamp,gameDuration,blueWin,blueBan,redBan,blueChampIds,redChampIds,blueChampNames,redChampNames,blueLanes,redLanes,puuids,riotIds
KR_7363798254,14.22.633.1362,1731396385828,1568,False,"[60, 777, 897, 234, -1]","[-1, 555, 245, 96, 893]","[84, 72, 55, 51, 99]","[114, 143, 42, 145, 518]","['Akali', 'Skarner', 'Katarina', 'Caitlyn', 'Lux']","['Fiora', 'Zyra', 'Corki', 'Kaisa', 'Neeko']","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']","['pvEL-57YnL6tYXR4RP9Vo3lI0-W3El8HP6DgIAWqPQYYpUC9WcGHqPjXhKS7HM9YiKP9dkrwAm7pzg', 'AqqEnQ8onoHwbAwMiRAF-xA2I8gkaX0qHZfDZLPDihlfFfj1n4RJOR1oRAIm9JzAO8bxS78pFcLFTQ', 'Zqr7z3HINGYyvokML0n9GfCwzb4jo2E_aqt6uYON7YLLQL4XyMYmXYD4HZVLIhse-9rf1PRVwbkZEA', 'LElinw4Av4qJ1H3Gi3Zvtk6ouS-Kz-lsjMTYf6XE0i8imvyXoZEYVJmXMQaXM0qIYYjO1XgympM98Q', 'WT7evLXQ2rjFUhDvjnySi4z5gbZV0CzHGpdBI_7sfLLtdbF98FlmrGEVOoPjjYwl69NQefHV4agOQw', 'MbA4wpmRx-AOxrEki_Kdt_c-Z9vK0BH12g5h0TpOSA2nk2PkKpZVM92LtCmyTz6s45N7Flq5Rrt_pg', '23dS6W-_few6ZVnKcbYCTYGXZTKPXbhVtaH55xrsh6Bhd-x6gGh5bWDRhOkHAJoPnq75vLOFa2FdXw', 'pTvIusp55J0PASObTFKSCrOmWroNvT2cBsrTt9CzQt8bcKLFeV-cv_TmqPo7I9HLj9n28W83WGdYqA', 'JHAmdYyheqoNWUHeCa0bIJUr7upzOQLcxazLBI6MQX9US4qZPvMCzz-_WR7STYA_YPS_mKQADrcfHA', 'TaIY1g0QAbezNMnyz25XAKOXPr03r60jc2yOO1Dp9MXcRUbOC_3LOWXQ6v80635LQ_Suz1FMuGzRZw']","[['fire', '6010'], ['여명의 시작', 'drx'], ['미드가내현', '0207'], ['하이프', 'KR9'], ['TheHank', 'BLG'], ['꽤고닭', '0000'], ['Im noob777', '777'], ['대광 ', 'God'], ['qweasdqweasdqw', '2506'], ['Qin Wang', 'ktz']]"
KR_7367628665,14.22.635.4945,1731654533512,1701,True,"[72, -1, -1, 60, 42]","[42, 799, 96, 72, -1]","[150, 104, 61, 22, 526]","[893, 76, 777, 81, 555]","['Gnar', 'Graves', 'Orianna', 'Ashe', 'Rell']","['Aurora', 'Nidalee', 'Yone', 'Ezreal', 'Pyke']","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']","['sCrG0wbvJW4o_9My6CKnjfwibpTxOs77gaajxUsDO5rW7LTLM6pQXu6oYhI1Yi6Cgp8kld_HGu1TPg', 'xbaOyFf398ES6uBIDUFcPSVJ0uZdc_Peq74kIEQQyVTp7XuLvEWhIxWASbxpzabWLFBrjgmB1jiA_g', '38AmHWZi2K0cMw1oXHeNSREtyUkvsp_qVVrzw2JTavFjmv6pEqx9uaK74ZPzMimOlOc4xP1Z2IDIqw', 'rBN73mPLahwQ1VgVgc0BaivxpfMa92-5KnHBvUBMbk1JIx3o78s_z3SgSeFKvnSYzxOpJBRwbDz41w', 'wM3-Kza3CennTuK3YXPfGCJt0uEIlIUuAb2TzmzppgZSE3DMrP5hkjK0b37rj4D5YxE2cQAksJD3lA', '9em4MUN4tAB3VtzWSfXUO_ZADb3T4ztk_5k5gAnz1PuMuvC3e-5_dMnCyk_dh2DS9cNLHKxKAsz2Tg', 'Q34fFnoSCe7gUnjvmbuO0hPpZBFrS4RFAuMVPqAEgfqPX5h9s1_THLpMEOzzIzDwKGTlRRafGENzyg', 'TYYgWgNq41uBbC4os2vyi5ROkwxVOSARo9OwFFEAUhBHwrSmCY5P2Xyolv8i70FcwZ9XMKz87SUDIw', 'jYZWn3qv7eA7qo1Xvo1t9MBPU4uJBZVChKxekj-TenRTQha1vM-vMNv0OaRHKRJOMxIC5c0lFli23w', 'GaY5UZvpMcL5nTkkmRhASEXhZkarlwxdiMF_JcP77zZcxrlT6l2g7btUkeRmXbepmshK5H5ccoQ1rA']","[['DK Sharvel', 'KR1'], ['felisa', 'KR1'], ['M G', '2821'], ['Slayer', '0618'], ['Sanghyxn', 'KR2'], ['DRX Frog', '0813'], ['Bonnie', '0314'], ['DRX', '7267'], ['어q어', '8468'], ['아이스팀', '123']]"
KR_7368069264,14.22.635.4945,1731673125961,911,True,"[22, 30, 7, -1, 126]","[-1, -1, 35, 96, 19]","[68, 143, 91, 42, 78]","[150, 104, 893, 523, 526]","['Rumble', 'Zyra', 'Talon', 'Corki', 'Poppy']","['Gnar', 'Graves', 'Aurora', 'Aphelios', 'Rell']","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']","['ejN9v5aU5iIWBa9sPK7Em6wAM97EtFVXr_JIszny5eLT01ogUCpLLb7U2uZFEZr79k8t-u_ZiV22rQ', 'ouivHKiHLE2_tnFv7X1Z5Wkaizn4VAJd1RyFZj85toynJ-3Hr5qWQw8tJhHzoNcmu4xzFqgAgwvIFw', 'so_4f0psl5PWDe4zEdHXsERxZEUUM5wQy8iZL_I-qDoC8kTk-ZIeVgJNT9JGpdVoYG7Gwi7VrNaDZg', 'ltBLPdTX6KVCyyxP32HVIpRUEJHDAQFyQDov2SJKl8KgIiUp_6cZLpd1KFoO8CAbx_Cs71wIesZBKQ', 'bSauzhqk17-XcM0onZMgJuVIlnauClL89_hhz4-mzsayEFl5gPOgR8AQki0xNHkmUqt83B4ZBiIRLg', 'Zg3cB0NeTUsG_DWldKuwq2rbLYVAMgI4MH-Pz-Bjmf2TMtD2IOP68IsuANcQDEWdmZJMpj0jdiObSA', 'XVXxrLxtjKV0zHpxG1uNiCo9LBxIaxST0ut6ELOWt9c7vSFTMAKoJx6EMn7LynTuk-9i1di_jtIzuw', '9JuPshoDPRklrpHpf4wUKMpIWZxQ7XY04sI0pV4tOUcOuxJDHAvw7Edv1MsBqZHG9GyLN7yEeLHioQ', 'kX1zEgvWxvVPP0mu5ffDCS2zu2_vVFlHuoiQZowGBFmqVOwTi-wb2VSx5z_7yrqGH_wRM7X3_FDF4g', 'y6F-aILu2_tlXc4P8PUnxZRUycv7GcWVOAmykjcdC_eRMyqkK5xgLsprZr-4r0ufNRC1eomY7Lgt_w']","[['GALA8', '3416'], ['Winter0', 'KR1'], ['夜刀神', '的粉丝'], ['JOL88', 'QQQ'], ['惟江上之清风 与山间之明月', '청풍명월'], ['1qwe', '111'], ['be real', 'LLL'], ['DRX AKaJe', 'GOD'], ['카미나리이나즈마', 'KR1'], ['wumingzhizu', 'KR2']]"
KR_7365873245,14.22.633.1362,1731518202152,1264,False,"[104, -1, -1, 119, 150]","[60, 119, 7, 72, 799]","[897, 234, 893, 96, 12]","[68, 64, 126, 15, 78]","['KSante', 'Viego', 'Aurora', 'KogMaw', 'Alistar']","['Rumble', 'LeeSin', 'Jayce', 'Sivir', 'Poppy']","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']","['7MHoTW-V8hPD9rV6NfUD3NXEE4hqJJly03C9CVwdOurRo68mgjaY3D5SnN1l8k7TCykydrBeQVqwAA', 'lrez8CORdzjNOzJIF_wPKC07l3Pbwdqx9KvUjFL03dItrr7iIxb5ccn4nJHDJyAp8mKK6Fhj-gV2GQ', 'oRr05FBSfYfq_YuG04rc2VxkC4FirxlhoCKpiIzaerS3cxU5Cme9KBKf6ajQq0Yl2eaigN5SelmsHQ', 'To21WXJLAd4n3nrDoqbaDD0H5Boisb4JNUo05uiy-gJL9NxEf-pgY2MF33IfBHOZ88psP5N-8jfCJQ', 'VxsVPaVp2LOSCDoGu1aZk2FqhDjQ1xZjx3dRWqf0echrRbqztTLxuwAV9qNnLMXpoc3t528hUy-KUg', 'ArtmhpKlEqNZqfm2YfJm9xeIk3m05jzMQ2R36InDbiaA0n52JA4ffaFRszhmHDrQi1HesNKyojv0dQ', 'sCrG0wbvJW4o_9My6CKnjfwibpTxOs77gaajxUsDO5rW7LTLM6pQXu6oYhI1Yi6Cgp8kld_HGu1TPg', 'Zg3cB0NeTUsG_DWldKuwq2rbLYVAMgI4MH-Pz-Bjmf2TMtD2IOP68IsuANcQDEWdmZJMpj0jdiObSA', '9FqDvYdf5qCY5_cme55gxZZFbRlbGf8SdCX82Or3Ps3DpK-mznRgv5T-9WLOZDb9hysNfV9ZJPsuFQ', 'JVJfH9cleyOG1gGQ9peZsTN-7oN219LitWV3A33KVN5xJ99OyIe33pWG8UIoBsVVxjcl6LBBo5zqww']","[['叫我韩立', 'Dybal'], ['teacher3ondrugs', 'C7N'], ['웨이러미닛', '511'], ['Stars in the sky', 'zzz'], ['鈴木羽那', 'IMAS'], ['lamb', 'zzy'], ['DK Sharvel', 'KR1'], ['1qwe', '111'], ['내일을 바라보며', '지금을살자'], ['Career', '0829']]"
KR_7367756997,14.22.635.4945,1731661574608,2274,False,"[555, 96, 104, 60, 142]","[104, 200, -1, 555, 114]","[68, 254, 910, 42, 526]","[166, 143, 799, 51, 89]","['Rumble', 'Vi', 'Hwei', 'Corki', 'Rell']","['Akshan', 'Zyra', 'Ambessa', 'Caitlyn', 'Leona']","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']","['MIDDLE', 'JUNGLE', 'TOP', 'BOTTOM', 'UTILITY']","['At4CMUXp7q4RBpxGPkMj_JRfMNEjVzeWhhpO-iKOx8Z6CqkcJMPT6FSkoHwBQxd3HLNNc14kuOfVLg', 'EMWygV1k2YrQRegEWbzKE2-5w6ts2Hb__4NCpRAXaIW2BE5U1LipAYhTwZcuJnzW5L97W4o6UibiXA', '84VxcXfqrwweu50EY8LcebPfUETMB8KJUAf5pSK5R7JbtRofxiFECZR2ffL039pJYqmhVQZ45fBP2g', 'rsZ_y-zlMUdB7zr5qt1bpYI8URqW9hDf_g8JCN5GgPpsAqyq3Esv6vBZgIpCjYGy2CuTP1CIMrTYAQ', 'JVJfH9cleyOG1gGQ9peZsTN-7oN219LitWV3A33KVN5xJ99OyIe33pWG8UIoBsVVxjcl6LBBo5zqww', 'aZTZ6sBxfoKa0UAB-b1ugC6onRd7YU2AxB_Q37zz9TqNdMT9NIJUPwD0JS4EEW2o7pd0Hp2hrnop-Q', 'Q34fFnoSCe7gUnjvmbuO0hPpZBFrS4RFAuMVPqAEgfqPX5h9s1_THLpMEOzzIzDwKGTlRRafGENzyg', 'RvmQZhpxqx1O2wntHR8cVVdfqCJ9aqHGG7daeatxAHWzWcIOxCf590dZhzJuLjOJEnxCwGlXfjwNqg', 'dCeQA9hXPUYFReqeQHDHPAfNW5Ix280OfCIX9y22fYW8VizyV6sgOW0KmXcOZmrHh36ssK0QDbwGsg', 'cSRCkuNa-stsdBCrquqht_XF126PPJu6lEtntSjA1i00h9Jg4arraVlWqSxZ0LVhebWMmV0agr-rMg']","[['ieada', 'KR1'], ['bom', 'jojo1'], ['데이스타', '0923'], ['remin', 'KR2'], ['Career', '0829'], ['DANDAN心魅かれてく', 'solo'], ['Bonnie', '0314'], ['Vanana', '0110'], ['매화수', '하이트'], ['today', '5750']]"
KR_7365629991,14.22.633.1362,1731508154634,1408,False,"[799, 78, 893, 42, -1]","[104, 893, 81, 42, 96]","[106, 203, 517, 202, 154]","[58, 30, 126, 145, 53]","['Volibear', 'Kindred', 'Sylas', 'Jhin', 'Zac']","['Renekton', 'Karthus', 'Jayce', 'Kaisa', 'Blitzcrank']","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']","['1nGfHsBUfVOLPU5CURUcl2BgZ12DNjaJuy86mJ-DqphhBrwxmq_QSNfwZnOIVwDTZ7bkDCGuM5nJEA', 'eUL1H2x8mPNKbg5LjPV6QSmDyAbeIZhp0akeJWGecl4kPmULkJmsQPSnhLVajBkVUhwHzB2Uwu1pQg', '7f4I4vFUlyzeeD7FtbZAPiHRA1lUVmEEwBinlb5sqCARWmCAs1Xv3vyv5ccw40MpQjSuUI_2bjinTg', 'lgMVRw0C-LKTtmYpOAIVIxCZcrVlkLJXCfhbejdfKv2jF7I3areW59a8iNRlZC8mWlgKYbZRGV43Dg', 'etHy0V9djl2i7f1aIQ4JlKzrO1pSlO0298xwnbazcyUbrA2fdIV28lB_KKqmIH-_WWRFLdS8D6ogWw', 'Jy0TGjoJ-ay_vxBQ3ktflX7ZnX7sYUWsUqk-Ipl15h4d9Gf50LILzbvlPfCi075yS-nrHfFfFKso7w', 'Y_KGPnK6w6g4hGxmQxnWpKxoxhV4VnvFBahKCkBcXLGrBIpV6z3Dl-nXnI5Mna7k_BGT7SuNiKmlHw', 'y5IS_Q5M6hzEqBdNRbOoylD8l4J8YNZDIHAKJFqKcmC9aoRKg1j-BZOlgcP8P6Xaf8Dx8aT__rkY0w', '9vxe_yavRc_ubNfnvtMrhYfOJq_aM7ldR-Qd2ygJiHs5hfOxz4I_5IRrAECusd3jAQpxzNFdnzs2dA', 'HO8LmcAuFX4em5KaNFAquPvMQPUuWd5YXn5ZVcqGran6jC9VR4BqtnEkO56645LhmEBQjzXIImssUw']","[['初见泉', '浮 云'], ['smit4', 'kr4'], ['추운 기후 생존하다', 'bee'], ['골리앗', '1175'], ['Duro', 'KSY'], ['김도현', '토근이'], ['passion', 'wm116'], ['Bloodborne', 'PRO'], ['Fate', '0301'], ['haiyaoduojiu', '1111']]"
KR_7367880016,14.22.635.4945,1731666053621,1194,True,"[897, 142, 96, 64, 143]","[-1, 76, -1, 3, 119]","[106, 104, 910, 42, 78]","[799, 234, 136, 202, 497]","['Volibear', 'Graves', 'Hwei', 'Corki', 'Poppy']","['Ambessa', 'Viego', 'AurelionSol', 'Jhin', 'Rakan']","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']","['_YmsSpQuG35sbpt419CwunJSiLimuhRBgVjW4dxnCNfvE_39AmEdQIFakdAW9-85MbfbVtY_Zh5anQ', '4nDOT58lzhljDJBSqDcJFyu0arv0SUh9c6fb_ubyhl1-LBYlns8TItc0VY6r-2CYjOGZAM7aTEqSbw', '84VxcXfqrwweu50EY8LcebPfUETMB8KJUAf5pSK5R7JbtRofxiFECZR2ffL039pJYqmhVQZ45fBP2g', '1HPb3_Ro5srwIKeiiQX5CiQk3rZO0hmzkXGnri0GoRSNRRMMzEr1rzkMpxFmas9o4RgGO88zFx6xRw', 'Q_vkl_qDIDvG5NZL6Nrt3I1FRKFJ92fEEn-1nbzrTQqJwT8ZXkn62V2rbhdIvaOxspvVlyuMVJSs1g', 'EKP_9kKwTmLsAOw_GH-BIWA1lHrrP6dMGa0Z7Ary4CL73GgM1y6O2NEbmHaBPZDTWkmyba7zy74J2g', '6D-UGivUgm4d8qecqNMVnukPzehX-S6rUAUAxRAt56CyXESJcNrsrCABsVqxu1LLz5bZZ0V4j9mc7w', 'Zqr7z3HINGYyvokML0n9GfCwzb4jo2E_aqt6uYON7YLLQL4XyMYmXYD4HZVLIhse-9rf1PRVwbkZEA', 'z7_KkZP_CNbUNLLMBoRC7eu29CoH8gv8US_u5myQ71ISpOkdTRrWZNZwOVLY1VPdtvoV3uRKLfxahg', 'KJZI_A0btW37FdCMw3yQMRn9s6fwuFPALo_ujuxScP8WWmxN_rmtBBSdnERrslDQjKEnnIyOcZ9rnQ']","[['두려워배알', '6894'], ['Hizto', '9999'], ['데이스타', '0923'], ['ninenine', 'lucky'], ['오늘도 나는', 'KR3'], ['fa ady', 'kr3'], ['Raccoon', 'yaha'], ['미드가내현', '0207'], ['듀오강의수민팀', 'KR 1'], ['태기베어', 'KR2']]"
KR_7367205056,14.22.633.1362,1731605718519,2312,True,"[104, 64, 517, 799, 42]","[60, 22, 106, 72, 61]","[897, 143, 91, 202, 78]","[150, 163, 58, 51, 89]","['KSante', 'Zyra', 'Talon', 'Jhin', 'Poppy']","['Gnar', 'Taliyah', 'Renekton', 'Caitlyn', 'Leona']","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']","['ml1ORSFglfQliW-tvZXFN6relofN5tGOcm0v8XGTa2DxhkgzkqK6BaYlPeeAtAXr7xguckG1BmdgZw', 'To21WXJLAd4n3nrDoqbaDD0H5Boisb4JNUo05uiy-gJL9NxEf-pgY2MF33IfBHOZ88psP5N-8jfCJQ', 'h7FwtT9D2PXp_Ctw4qqsbyW5h7k48UUpxDuY5vktSEVvIk6GLIg1kZ-L7BeijuZ4Do9FMSsVJ8Imgw', 'ACccGM9pboPY6E90oVdRu8EMaf-u8hQxUwVyxvJmUM75Bsb6TTHUjHFBFh9aNU1PewATHtDks7hL1w', 'JVJfH9cleyOG1gGQ9peZsTN-7oN219LitWV3A33KVN5xJ99OyIe33pWG8UIoBsVVxjcl6LBBo5zqww', '3sXMdHxJs1Ao9nsSq2yhQA-TVWnfz2PzNqp64kEQL1JaHt7zOsi_JkjbQzqwHVbXPFldEI4cInDJNQ', 'bnm3GgscjoYS19-p92qM9L2c1DdWDnWd7GKvUbM4aKLDtZDdiqsM8iYj-XNlE6gvIoLaJgbwiVxE1A', 'ojMxlltneOIMYVADXGsNBBHW9gynZLDO-QMMXIi_oN1kpgfj46cQHLq6_YXH788YO12dNhVc_aJweQ', 'KL6u9ju7nxfjQ7vIs-INlbiKnmnw0yj4m0mQn88fjpK1OhspeBQD6K0x34RclPULCEaQN-SdqR_21w', 'bcisGnKYbbxCE_5WSL-WCpEtXAlpnRJeCMOXNLpQ7jQgLxfViR8ax4BtSkcQVfaNrY1bxLinREobCw']","[['연변건의', '0711'], ['Stars in the sky', 'zzz'], ['김치밥', 'zypp'], ['결 혼', 'KR1'], ['Career', '0829'], ['노데스라인깊티드림', 'DRX'], ['douyin  szl', 'szl'], ['镜花水月', '1005'], ['T1 Cypher', 'KR21'], ['Pollu', '0107']]"
KR_7362330676,14.22.633.1362,1731265409871,1104,False,"[41, 526, 555, 143, 92]","[35, 555, 910, 897, -1]","[62, 234, 893, 96, 201]","[114, 104, 3, 901, 497]","['MonkeyKing', 'Viego', 'Aurora', 'KogMaw', 'Braum']","['Fiora', 'Graves', 'Galio', 'Smolder', 'Rakan']","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']","['EKTQm6NEmOzbKU9fDqLIjMlKGOq-_0r6sJ0OVKgYM8uBQyQP0avJNDULFZlpwXJjDLgxX0vIoRUXkw', 'Vm884Xdh1h2tB--LgiHane5gW0UINcfm5CUkwzTWWYMynDdck5U6EeBAPjX6skn5FqKEDl1KNO3-pg', 'rVpxAkf2pfbfmFkN-P_EszGEGDaB3H96rzQXGowdJZLYHZdyKpWvH8q509a15hYxoalrZZoS54IUXg', '-aM_Ogqcm1PPfRlUK3F3S7LJM5Jq66iboowa9TRg6rfXcOKsOTlXTJ09j6lq98xlvpdwHDkq7j7iHA', '7J_Nh5DwNLWOECp4Gmj2WUUbZKWOdgaffWLMdWA_kH1nA6Zv3IkW_HNJfIGDdtaFFKvLVP3M0juBbg', 'UrHBoy6Is_1dfzrXZs1IaqLKYQO5zWAYxS1VqdvSXj82QLhKal5S6A4YjnuH-YjMLyM9rV4F7zlxhw', '5aV1bMcxmwtrsQzY9qG4eJ9DC4MCP1K0pPBF-rHgCVBwJMUhepnXi3gERIQcn-EyqJ84ZJbF2syfCw', 'bfI9syEi5Wegitnux5VBeDnyZfotXedE9FLNzPgpc1fGKfmy21lSOjq54GmKHjw1NkQNO4Ayim9FeQ', 'GTifYc6DJ4Xb934TvVC4sIWcAPMheZGn3hUEAqx6ormw7D0BM4_KaT3EBs1YmSUf6Ya1KNlBUM92JQ', 'bUaML0Vc3l_ccS-PmCdseXc9ezcM0uHCz_LzfTVZ3plULegtBGDYr0Z8k2kHu16ORvy9TqGuo085qA']","[['어색했', 'KR1'], ['zhang wen zi', 'KR1'], ['매일 졸려여', 'KR1'], ['DAY6', '1feel'], ['차가운코끼리', 'KR0'], ['chengzhitop', '4433'], ['WE choukesi', 'KR1'], ['Oakley', 'KR2'], ['I L', 'IL2'], ['yskmismyson', 'KR1']]"
KR_7353208197,14.21.630.3012,1730712857784,1137,True,"[555, 104, 60, 893, -1]","[72, 555, 7, 104, 897]","[68, 203, 3, 42, 497]","[79, 234, 777, 51, 201]","['Rumble', 'Kindred', 'Galio', 'Corki', 'Rakan']","['Gragas', 'Viego', 'Yone', 'Caitlyn', 'Braum']","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']","['ZzbPN91JPt7QYypJtWlRGlujy3rJKX7IRJSi8iB2LP3G3k0Zp3q0qDg1Jp1S5sBdsHP3KSej6atn6w', 'XVXxrLxtjKV0zHpxG1uNiCo9LBxIaxST0ut6ELOWt9c7vSFTMAKoJx6EMn7LynTuk-9i1di_jtIzuw', 'Te7q1vznJbRnjB_EhRXmJ_TE-C-yp89-yfWR284JF8olnm1CkeR_3x_ZpAXFOy0DzPncgcqFwhluEA', 'dCeQA9hXPUYFReqeQHDHPAfNW5Ix280OfCIX9y22fYW8VizyV6sgOW0KmXcOZmrHh36ssK0QDbwGsg', 'iYpybd_Kgk-IJGWW45IMWNgXajOPEUdOW_iXxQcRR_kpZU581GbkdUrrGeOJY_FuZw1BNDAL4L5XXQ', 'n5PL1ajn3Aznnk5KgfZugkHV81ErhUeAH7tC1tp4IJPQN_98HuR_CWgc5OMzbYZxtClju-XVlYcCfw', 'hS6NXEtZShKuSM0p7vqHJkS9EVJ4gUV0WmKcobMx65BOcMbmvKHgdJAwvsNIcTX58RQA1cqg2_KNLQ', 'ght4e365Dg88EMoFBqxHcAEToRywdTZhLwpWVleLk6RVbH6MeFUaT9lF-ztDSpOmml910Az77JunPQ', 'EvWwl-BlSkyEb9nA0LdeBOJmzW1bPpWlf0s2j78FP7BRPJG0UClYetzn_mQTrPfbqfFGaORHJIGBEQ', 'MflkWP-cDliZKLWf4pLNrcOCVHWr-gsF9v2dOIS1nUGZrKtiY8NAXfrcqTcuawlZnFXbC7fw1LXCwQ']","[['Just NT', '1211'], ['be real', 'LLL'], ['AAAwendyAAA', 'zypp'], ['매화수', '하이트'], ['ghbajbgvia', '777'], ['심심한공성미니언', 'KR1'], ['wonxadc', 'KR2'], ['NS OddEye', 'KR1'], ['김상운ovo', 'KR1'], ['Celine', '설한결']]"
KR_7366740029,14.22.633.1362,1731588813143,1574,False,"[76, 60, 96, 143, 110]","[555, 122, 111, 157, -1]","[77, 72, 84, 22, 89]","[799, 115, 121, 42, 526]","['Udyr', 'Skarner', 'Akali', 'Ashe', 'Leona']","['Ambessa', 'Ziggs', 'Khazix', 'Corki', 'Rell']","['TOP', 'JUNGLE', 'MIDDLE', 'BOTTOM', 'UTILITY']","['TOP', 'MIDDLE', 'JUNGLE', 'BOTTOM', 'UTILITY']","['q1npdWBbML_-B9nIeys3lh2IKvmFY3GGXvPHbsR-ol8Vyf1p1u8lZ0-G0XkzdbyU3e9Dk-CupeXi2A', '-io4scwg-BYE2N75oJqHUU2gz_Bho8LYtCf2VbsMlXH_lnsKpbmsYao0UX2tILd8w6Sva0BJ3LD7Lg', 'BvCFP_hEcPttMSiPXGB2x7gR1ab3QE9ZTdHRvdwfCXIpKaT2kxjM2RzgNtyexXQr9kryKIsyc_lhhw', '_rkNqrVSSRn2vOXcjCk0U2QjenhHtJQiBAtrrm2TkOOTFkY1WFw4VnPYslaEeXX529QaXlbxvSb49A', 'fNVsR8CMWLsOY0ZSatQIEGqQwbC9BfSs9-Jm6E2h9XkUuWj_GUl4SHNWBCcDo58wpYuoBE1tNZ6kfw', 'fjlBB7sz5jb7n3Yo6VBPYmSOSVO3NQpD-Gh5ukS7sYg5KUj1Pb5CNc-MOiEmcwbvDtwN2Ww8sqf18w', 'HmSs7mePgezyVKSbyEgawm18Sl20uvT5uoLT0t6x8Fj2xHxyJY7cfQtqHDQzgAYdGwwU519XGhWQfA', 'yHyPglRylwdc7DbOipwwurNp2Ph7FdmE4xBr0hF8OW75jmunA3LXQJzwhJlK8KVQ8I4SZP6hEdPoXQ', 'jvjQkwZWpMkZYksV-FuH7rvwyyLrQ9-Ndd6lSGjX9BdKLu-2co1Ai_txgCxCe1l6gsbzW5NlK_DOaA', 'adrqfyBLJjNriuCTEcZuUgNtztmfUUeRkbSdcbCRl5egDkIFuhkMnkfrjdGmG_a-kyO51r0p0d5cZQ']","[['MiloBramble', 'KR1'], ['micky7410', '7410'], ['매일매일예', 'KR1'], ['vvwvvvwvwv', '1217'], ['日益澄明', 'TES'], ['스타 롤', 'KR2'], ['soop 라쿤99', '치지직'], ['Leigg', 'wbg'], ['chaojibaobeijojo', '123'], ['Chaliwang', 'KR1']]"
